Idiom,Meaning,Idiom_NEU,Idiom_NEG,Idiom_POS,Meaning_NEU,Meaning_NEG,Meaning_POS
en absoluto,at all; (not) at all (usually used with a negative verb).,0.22793105244636536,0.6723310351371765,0.09973786771297455,0.34738558530807495,0.6464138031005859,0.006200638599693775
en adelante,from now on,0.219325453042984,0.6628023982048035,0.11787214875221252,0.01700166054069996,0.9356957674026489,0.04730254039168358
en bolas,naked; nude; in the buff (Spain usage; lit: in balls),0.25022757053375244,0.63438880443573,0.11538359522819519,0.009436343796551228,0.9656422734260559,0.024921365082263947
en bolas,in a group; together (Mexican usage; lit.: in balls),0.25022757053375244,0.63438880443573,0.11538359522819519,0.007023032754659653,0.974704384803772,0.01827256567776203
en cambio,on the other hand,0.25517258048057556,0.64478999376297,0.10003746300935745,0.012305074371397495,0.943654477596283,0.044040434062480927
en carne viva,in the flesh (lit.: in living meat),0.14930881559848785,0.652628481388092,0.1980627030134201,0.0275471992790699,0.9594061374664307,0.013046616688370705
en carne viva,raw; full; complete,0.14930881559848785,0.652628481388092,0.1980627030134201,0.0038508970756083727,0.8857447504997253,0.11040434241294861
en carne y hueso,in the flesh,0.1371636837720871,0.7475247383117676,0.11531158536672592,0.01909843273460865,0.9290269613265991,0.05187457427382469
en caso de,in case of; in case,0.06290493905544281,0.8375595808029175,0.09953553229570389,0.02665012702345848,0.9536253213882446,0.019724546000361443
en cuanto a,as for; when it comes to (lit.: in how much to).,0.08315364271402359,0.8547751903533936,0.062071166932582855,0.011082876473665237,0.9739450216293335,0.014972111210227013
en cuerpo y alma,body and soul,0.07426852732896805,0.577327311038971,0.3484041690826416,0.022524245083332062,0.9435291290283203,0.03394659608602524
en definitiva,in short; in brief,0.26141491532325745,0.6265920996665955,0.1119929626584053,0.011422413401305676,0.9454336762428284,0.04314389079809189
en el acto,in the act; red-handed,0.07668253034353256,0.7883144021034241,0.13500310480594635,0.05912219360470772,0.9099510908126831,0.030926674604415894
en el medio de la  nada,in the middle of nowhere (lit.: in the middle of (the)  nothing),0.6416025161743164,0.31874001026153564,0.03965747728943825,0.08910344541072845,0.8923138976097107,0.018582697957754135
en fin,in short; in brief,0.3401544988155365,0.5950981378555298,0.06474743038415909,0.011422413401305676,0.9454336762428284,0.04314389079809189
en lo más mínimo,in the least bit,0.09781593084335327,0.8105193972587585,0.09166475385427475,0.06518752127885818,0.901961088180542,0.03285137936472893
en lugar de,"insted of, in place of (lit.: in place of)",0.09595920890569687,0.8353559970855713,0.06868476420640945,0.010702780447900295,0.9757118821144104,0.013585262931883335
en manos de,in the hands of,0.09308105707168579,0.6883723735809326,0.21854659914970398,0.06932713836431503,0.9167729020118713,0.013899900019168854
en pie de,on the verge of (lit.: at (the) foot of),0.08049368113279343,0.7130048274993896,0.20650151371955872,0.014224866405129433,0.966316282749176,0.019458871334791183
en pos de,in pursuit of; after,0.11621443927288055,0.7838006615638733,0.09998491406440735,0.006518091540783644,0.949868381023407,0.04361353814601898
en realidad,actually; really; in reality,0.24364295601844788,0.6631299257278442,0.0932270884513855,0.02139163203537464,0.9385047554969788,0.040103621780872345
en resumen,in sum; in brief; briefly,0.27856117486953735,0.6339415907859802,0.08749724924564362,0.005761262029409409,0.9612608551979065,0.032977938652038574
en seguida,right away; at once; immediately,0.07113663852214813,0.7327116131782532,0.1961517632007599,0.008326956070959568,0.929553210735321,0.06211984157562256
en serio,"really, truly, seriously (lit.: in serious)",0.34791404008865356,0.5786648392677307,0.07342113554477692,0.01060996949672699,0.8709313869476318,0.11845865100622177
en todo caso,in any case; in any event; anyway,0.0873429924249649,0.8043264150619507,0.10833065211772919,0.050440579652786255,0.9241797924041748,0.025379644706845284
en tu/su lugar,in your/his/her place (lit.: in your/his/her place),0.059211231768131256,0.79094398021698,0.14984475076198578,0.009684213437139988,0.9704321622848511,0.01988360472023487
en un abrir y cerrar  de ojos,very quickly; in a flash; in the blink of an eye (lit.: in  the opening and closing of eyes.,0.18273457884788513,0.6506556868553162,0.16660979390144348,0.008739021606743336,0.9091193675994873,0.08214156329631805
en un decir amén,in a flash; in a jiffy; in next to no time (lit.: in the  saying of amen),0.049167901277542114,0.5591073036193848,0.3917247951030731,0.007128688041120768,0.8581991195678711,0.13467222452163696
en vez de,instead of (lit.: in time of),0.11565379053354263,0.7901536226272583,0.09419262409210205,0.01645360328257084,0.9719067811965942,0.011639623902738094
entrar a hurtadillas,sneak in,0.04045313969254494,0.805770993232727,0.1537759006023407,0.028393469750881195,0.9151934385299683,0.056413162499666214
entrar a saco,burst in; storm in (lit.: to enter at sack),0.27747395634651184,0.5290945768356323,0.19343145191669464,0.02384369820356369,0.9669925570487976,0.009163721464574337
entrar bien,go down well,0.15575699508190155,0.5009108185768127,0.3433321714401245,0.5685712695121765,0.41262874007225037,0.018800007179379463
entrar de maravilla,go down well,0.023051101714372635,0.11536531150341034,0.8615835309028625,0.5685712695121765,0.41262874007225037,0.018800007179379463
entre algodones,be pampered; be coddled (lit.: between cotton),0.09965880215167999,0.698042094707489,0.2022990584373474,0.002583758905529976,0.41657617688179016,0.5808400511741638
entre bromas y veras,half-joking(ly); half-serious(ly) (lit.: between jokes and  truths),0.19578589498996735,0.6929541230201721,0.11125997453927994,0.024275673553347588,0.951749861240387,0.023974468931555748
entre manos,on hand; at hand; immediately available,0.20161737501621246,0.6330015659332275,0.1653810739517212,0.004597424995154142,0.8959365487098694,0.09946605563163757
es la salsa de la  vida,it's the spice of life,0.02452978864312172,0.27102428674697876,0.7044459581375122,0.00522263441234827,0.425360769033432,0.5694165825843811
estallar en vivas,burst into applause (lit.: to burst into lives),0.14170590043067932,0.5928483009338379,0.2654458284378052,0.004058779217302799,0.4507376253604889,0.5452036261558533
estar a cargo,be in charge,0.2174343764781952,0.6412249207496643,0.1413406878709793,0.0159024465829134,0.93280428647995,0.051293302327394485
estar a dieta,be on a diet (lit.: to be at diet),0.5976195931434631,0.36166277527809143,0.04071767255663872,0.01271004881709814,0.9720265865325928,0.01526331901550293
estar a disgusto,be unhappy; be displeased,0.666743278503418,0.29828575253486633,0.03497099131345749,0.9638331532478333,0.03269153833389282,0.0034753228537738323
estar a la miseria,be in a bad way; be in a bad state,0.9376562237739563,0.05484490469098091,0.00749888876453042,0.9583253264427185,0.0388171523809433,0.002857489977031946
estar a salvo,be safe; be secure (lit.: to be at saved),0.035053905099630356,0.379751980304718,0.5851941108703613,0.0030035176314413548,0.3809949457645416,0.616001546382904
estar a tope,be very busy,0.06806201487779617,0.33422985672950745,0.5977081060409546,0.2403557002544403,0.7312896847724915,0.02835458517074585
estar abocado al  frasco,be doomed to failure,0.5182358026504517,0.4559270441532135,0.02583714760839939,0.90748530626297,0.08568454533815384,0.0068302336148917675
estar al loro,be on the alert; know the score (lit.: be at the parrot),0.08103767037391663,0.5364403128623962,0.38252198696136475,0.004468147177249193,0.958349347114563,0.03718246519565582
estar al palo,have an erection; be hard,0.11429653316736221,0.5106656551361084,0.3750377595424652,0.41575533151626587,0.5674299597740173,0.016814639791846275
estar al tanto,be abreast; be up to date (lit.: to be at the such),0.0513005368411541,0.5974043011665344,0.3512951731681824,0.004969931207597256,0.9237039089202881,0.07132618129253387
estar como agua para  chocolate,"be at the boiling point (lit.: like water for chocolate.  Indicates a boiling point of anger or passion. Note that this phrase was used  as the title for a movie, translated into English as “Like Water for  Chocolate.”)",0.12250752002000809,0.6502647399902344,0.22722767293453217,0.02900674380362034,0.9358385801315308,0.035154733806848526
estar como el burro  del aguador; cargado de agua y muerto de sed,not to see what's right before one's eyes (lit.: be like the  watercarrier's donkey; laden with water and dying of thirst; n.b.: a Mexican  expression),0.9328957796096802,0.06122244894504547,0.005881814286112785,0.6406981348991394,0.351817786693573,0.0074840327724814415
estar como las  propias rosas,feel entirely at ease,0.07737122476100922,0.6820385456085205,0.24059024453163147,0.002090916968882084,0.02682158723473549,0.9710874557495117
estar como tres en un  zapato,be packed like sardines; be crammed in (lit.: be like three  in one shoe),0.3704643249511719,0.5892756581306458,0.04026003181934357,0.0509137399494648,0.9243912100791931,0.02469504065811634
estar con el agua al  cuello,be up to one’s neck in problems; be over a barrel (lit.: be  with water at one’s collar),0.835770308971405,0.1480111926794052,0.016218507662415504,0.05392046272754669,0.9307864904403687,0.015293054282665253
estar con el agua al  cuello,be up to one's neck in something (lit.: have water up to  one's neck; n.b.: a Mexican saying),0.835770308971405,0.1480111926794052,0.016218507662415504,0.008486797101795673,0.9666200280189514,0.02489316649734974
estar conforme,be satisfied,0.2153192162513733,0.5298677682876587,0.2548130452632904,0.009639903903007507,0.3258790671825409,0.6644810438156128
estar curtido en,"be expert at; be skilled at (lit.: be tanned, hardened in)",0.3526298403739929,0.5482183694839478,0.09915179759263992,0.0041449228301644325,0.7311187982559204,0.26473623514175415
estar de bromas,be in a jokeing mood (lit.: to be for jokes),0.22475986182689667,0.5950414538383484,0.18019871413707733,0.029909977689385414,0.7977081537246704,0.1723819077014923
estar de buenas,be in a good mood,0.026743944734334946,0.16111283004283905,0.8121432662010193,0.0015444490127265453,0.012460249476134777,0.9859952330589294
estar de juerga,go out on the town; party; go clubbing,0.04723604768514633,0.6522392630577087,0.3005247116088867,0.0030196593143045902,0.6168838143348694,0.38009658455848694
estar de la cabeza,be nuts; be insane,0.7864453792572021,0.15815754234790802,0.055397097021341324,0.9143272638320923,0.07707702368497849,0.008595680817961693
estar de oferta,be on sale; be discounted,0.08661295473575592,0.5401883125305176,0.3731986880302429,0.07784806191921234,0.9016469717025757,0.02050492726266384
estar de Rodrígues,be left on one's own (lit.: be Rodrigues; used in Spain),0.17157526314258575,0.48605936765670776,0.3423653841018677,0.0215096864849329,0.9644749760627747,0.014015326276421547
estar de siesta,be on break; be on siesta,0.04416793957352638,0.39089876413345337,0.5649332404136658,0.007122691720724106,0.9370954632759094,0.05578184127807617
estar de viaje,be on vacation; be away (on vacation),0.06704503297805786,0.5311138033866882,0.4018411934375763,0.033503077924251556,0.940334677696228,0.026162270456552505
estar de vuelta,be back; have returned.,0.05354691296815872,0.4528278112411499,0.493625283241272,0.003661676310002804,0.9179986119270325,0.07833970338106155
estar del tomate,be nuts; be insane (n.b.: not used much anymore),0.8349541425704956,0.126335009932518,0.03871086984872818,0.9028477072715759,0.09021832048892975,0.006934051401913166
estar en ascuas,be on pins and needles; be on tenerhooks (lit.: to be on  coals),0.817656934261322,0.1684328317642212,0.013910258188843727,0.011340665630996227,0.9679462909698486,0.020713018253445625
estar en Babia,have one’s head in the clouds (lit.: to be in Babia),0.09987879544496536,0.6925148367881775,0.20760639011859894,0.013371075503528118,0.9425598382949829,0.0440690778195858
estar en camino,be on the way; be coming,0.04301930218935013,0.5245076417922974,0.4324730932712555,0.010499058291316032,0.9463766813278198,0.0431242361664772
estar en el ajo,be involved in; be mixed up in; be in the know (lit.: to be  in the garlic),0.10242204368114471,0.747016191482544,0.15056176483631134,0.18553410470485687,0.8023252487182617,0.01214069128036499
estar en el orno,be in a tight spot; be very anxious (used in Argentina),0.21371641755104065,0.7057244777679443,0.08055906742811203,0.07063809782266617,0.9148534536361694,0.014508383348584175
estar en juego,be in play; be up for grabs (lit.: to be in play),0.06117967888712883,0.6043601036071777,0.33446019887924194,0.0028961808420717716,0.9078397154808044,0.08926411718130112
estar en juego,be at stake (lit.: to be in play),0.06117967888712883,0.6043601036071777,0.33446019887924194,0.04328455403447151,0.9494614005088806,0.007254123687744141
estar en la buena,be in a good mood; be in luck (used in the Andes region),0.025904996320605278,0.3415921926498413,0.6325028538703918,0.00110107462387532,0.021559299901127815,0.9773395657539368
estar en la luna,be on cloud nine; be out to lunch (lit.: to be on the moon),0.035690709948539734,0.566337525844574,0.3979717493057251,0.0025142678059637547,0.819522500038147,0.1779632270336151
